Index,Confidence,X/Y/W/H,Frame Count
b'truck',0.8390470147132874,"(209.58668518066406, 205.14024353027344, 28.128873825073242, 39.16011428833008)",95
b'car',0.8056801557540894,"(131.3585662841797, 228.04624938964844, 12.823354721069336, 15.810848236083984)",95
b'car',0.9953989386558533,"(204.18829345703125, 244.91238403320312, 47.53203582763672, 60.3355827331543)",100
b'car',0.9505745768547058,"(150.85049438476562, 229.67709350585938, 10.642233848571777, 13.654731750488281)",100
b'car',0.9382921457290649,"(169.82839965820312, 225.61642456054688, 6.125127792358398, 8.19034194946289)",100
b'car',0.9074732661247253,"(213.7080535888672, 310.1575927734375, 393.4391784667969, 195.15521240234375)",100
b'truck',0.8378024697303772,"(209.23193359375, 204.57533264160156, 27.730464935302734, 39.87035369873047)",100
b'car',0.8085163831710815,"(138.23556518554688, 228.04058837890625, 12.973396301269531, 14.633115768432617)",100
b'car',0.9955921769142151,"(204.23684692382812, 245.5747528076172, 48.003684997558594, 61.52913284301758)",105
b'car',0.9679703116416931,"(155.2766876220703, 228.4557647705078, 9.618729591369629, 12.13127613067627)",105
b'car',0.9307783246040344,"(171.6475372314453, 225.984130859375, 6.991635799407959, 8.141636848449707)",105
b'car',0.8954622745513916,"(142.6294708251953, 226.92987060546875, 10.192380905151367, 13.698356628417969)",105
b'truck',0.8260571956634521,"(209.20932006835938, 204.68060302734375, 29.10051727294922, 40.46482467651367)",105
b'car',0.9972489476203918,"(204.24688720703125, 246.38958740234375, 48.945770263671875, 62.86941146850586)",110
b'car',0.942322313785553,"(159.01646423339844, 227.46961975097656, 10.31068229675293, 12.8809814453125)",110
b'car',0.9287362694740295,"(173.25514221191406, 225.20535278320312, 7.557923793792725, 6.814447402954102)",110
b'truck',0.9129009246826172,"(54.82929992675781, 206.224853515625, 98.47000885009766, 389.6364440917969)",110
b'car',0.8888974189758301,"(148.1173553466797, 226.82943725585938, 10.39647102355957, 14.077643394470215)",110
b'truck',0.8049862384796143,"(209.29266357421875, 202.8928985595703, 29.810518264770508, 40.54085159301758)",110
b'car',0.9923733472824097,"(201.61566162109375, 242.20449829101562, 50.385555267333984, 64.29981994628906)",115
b'bus',0.9915235638618469,"(60.419334411621094, 209.13719177246094, 114.04879760742188, 401.3785705566406)",115
b'car',0.7933478951454163,"(161.89675903320312, 226.17750549316406, 7.847887992858887, 10.745332717895508)",115
b'car',0.7133062481880188,"(154.19314575195312, 226.05780029296875, 10.018972396850586, 11.971104621887207)",115
b'car',0.9965664148330688,"(173.48780822753906, 274.499755859375, 60.2502555847168, 81.92892456054688)",120
b'car',0.9253216981887817,"(141.15286254882812, 249.4116668701172, 9.154669761657715, 11.428457260131836)",120
b'truck',0.817125678062439,"(186.3409881591797, 232.00767517089844, 32.4561882019043, 60.428466796875)",120
b'truck',0.7308284640312195,"(66.97872161865234, 236.99261474609375, 120.13643646240234, 309.10345458984375)",120
b'bus',0.7002769112586975,"(56.20640182495117, 235.56155395507812, 106.02409362792969, 323.40838623046875)",120
b'car',0.9973871111869812,"(165.01170349121094, 262.9354248046875, 74.74787902832031, 92.66580200195312)",125
b'truck',0.9810019135475159,"(57.51276397705078, 213.27249145507812, 116.45416259765625, 220.83499145507812)",125
b'truck',0.9625546336174011,"(184.5117950439453, 217.91098022460938, 37.77037811279297, 61.49479675292969)",125
b'car',0.8630616068840027,"(230.79319763183594, 226.1953887939453, 8.356301307678223, 7.1862969398498535)",125
b'car',0.7803608775138855,"(282.8330993652344, 214.98953247070312, 18.066152572631836, 11.216958999633789)",125
b'car',0.9983282089233398,"(162.1863555908203, 258.31561279296875, 87.9280014038086, 112.4295654296875)",130
b'bus',0.9944472312927246,"(67.20050048828125, 200.74554443359375, 119.01078033447266, 139.49537658691406)",130
b'truck',0.9782794117927551,"(190.09512329101562, 203.71827697753906, 37.85916519165039, 65.85564422607422)",130
b'car',0.9988197088241577,"(149.616943359375, 281.24969482421875, 106.78949737548828, 133.6128387451172)",135
b'bus',0.9965992569923401,"(86.49659729003906, 217.6947021484375, 99.35816192626953, 132.97250366210938)",135
b'truck',0.9774112105369568,"(193.4008026123047, 216.7960662841797, 42.40929412841797, 76.2613525390625)",135
b'car',0.8202998042106628,"(293.1405944824219, 211.42446899414062, 13.883095741271973, 11.323100090026855)",135
b'car',0.7744938731193542,"(243.04696655273438, 224.61856079101562, 11.014250755310059, 9.105502128601074)",135
b'bus',0.9920535683631897,"(101.61511993408203, 215.30599975585938, 88.73617553710938, 107.03142547607422)",140
b'truck',0.9501132369041443,"(193.32725524902344, 220.02032470703125, 43.76481628417969, 83.56409454345703)",140
b'car',0.9288351535797119,"(243.50001525878906, 227.57334899902344, 10.286678314208984, 9.9700345993042)",140
b'truck',0.9609854817390442,"(188.378173828125, 211.536865234375, 48.65853500366211, 94.9382553100586)",145
b'car',0.7576830983161926,"(241.7933807373047, 226.66397094726562, 11.319615364074707, 8.866565704345703)",145
b'car',0.7309985160827637,"(106.2065200805664, 273.4224548339844, 198.54136657714844, 194.72450256347656)",145
b'truck',0.9752281904220581,"(179.9860382080078, 197.8632049560547, 50.793155670166016, 94.21196746826172)",150
b'car',0.8506179451942444,"(236.38113403320312, 203.7958984375, 9.766633987426758, 10.46427059173584)",150
b'truck',0.9797531366348267,"(181.31561279296875, 211.30609130859375, 49.70744705200195, 89.7293472290039)",155
b'car',0.7720863819122314,"(236.2264862060547, 215.02749633789062, 10.031352996826172, 11.480874061584473)",155
b'car',0.708476722240448,"(212.55467224121094, 218.95932006835938, 6.959971904754639, 7.899954319000244)",155
b'truck',0.9887564182281494,"(182.78672790527344, 216.01480102539062, 46.305641174316406, 91.52427673339844)",160
b'car',0.9141266942024231,"(114.41036987304688, 282.8043518066406, 167.2917022705078, 170.5050811767578)",160
b'car',0.8082411885261536,"(236.2016143798828, 224.92181396484375, 10.187617301940918, 9.041114807128906)",160
b'car',0.7572064399719238,"(213.00894165039062, 227.29342651367188, 6.826499938964844, 6.49315071105957)",160
b'truck',0.9900332689285278,"(183.00509643554688, 216.30270385742188, 42.18577194213867, 89.57605743408203)",165
b'car',0.9483984708786011,"(123.86986541748047, 282.2298583984375, 142.05958557128906, 159.93795776367188)",165
b'car',0.8904562592506409,"(212.61569213867188, 227.64527893066406, 6.630836486816406, 7.210700988769531)",165
b'car',0.808803141117096,"(234.76657104492188, 224.80117797851562, 10.454889297485352, 9.393203735351562)",165
b'truck',0.9907213449478149,"(182.78561401367188, 216.9728546142578, 42.870182037353516, 91.22346496582031)",170
b'car',0.9510824680328369,"(124.82396697998047, 284.42059326171875, 130.5977783203125, 161.2080841064453)",170
b'car',0.9286283850669861,"(234.15396118164062, 225.3739776611328, 10.668309211730957, 9.243059158325195)",170
b'car',0.9223561882972717,"(212.9254608154297, 228.59585571289062, 7.825689315795898, 7.254455089569092)",170
b'car',0.7428582906723022,"(12.762714385986328, 252.44244384765625, 24.748615264892578, 60.133182525634766)",170
b'truck',0.9700764417648315,"(182.7582244873047, 216.23814392089844, 44.33001708984375, 89.7575912475586)",175
b'car',0.9545251727104187,"(126.14273071289062, 275.1068420410156, 112.625, 129.0325927734375)",175
b'car',0.8077860474586487,"(212.54515075683594, 225.6525115966797, 6.933420658111572, 7.191387176513672)",175
b'truck',0.7455189228057861,"(35.57149887084961, 247.61061096191406, 57.11240005493164, 50.98939514160156)",175
b'car',0.7151294350624084,"(233.186279296875, 222.97328186035156, 11.007694244384766, 9.471546173095703)",175
b'truck',0.9765029549598694,"(183.28445434570312, 216.7361297607422, 42.3413200378418, 88.8038101196289)",180
b'car',0.899409830570221,"(131.2346954345703, 280.38836669921875, 135.49188232421875, 153.51287841796875)",180
b'car',0.8155933618545532,"(212.26478576660156, 227.2395782470703, 5.950918197631836, 6.801910400390625)",180
b'truck',0.723936140537262,"(68.08365631103516, 243.966064453125, 45.54349899291992, 40.56592559814453)",180
b'truck',0.9743643999099731,"(183.71493530273438, 216.92088317871094, 42.89472198486328, 87.72389221191406)",185
b'car',0.9547485709190369,"(131.260009765625, 281.23455810546875, 134.79705810546875, 154.86236572265625)",185
